Including only topk=-1 tokens.
New outer iteration, current iterations=0
vers---;Pe_.	 (1224,5634,29936,15666,5396)
0
Using 20 examples.
0 trigger=vers---;Pe_. [reward] curr=2.19 best=2.19
1 trigger=Don---;Pe_. [reward] curr=1.98 best=1.98
2 trigger=Don---;Pe_. [reward] curr=1.98 best=1.98
3 trigger=Don---3Pe_. [reward] curr=1.84 best=1.84
4 trigger=Don---3Pe_. [reward] curr=1.84 best=1.84
5 trigger=Don---3Pe_. [reward] curr=1.93 best=1.84
143 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
144 trigger=en_.|/**loy [reward] curr=-0.62 best=-7.99
145 trigger=en_.|/**loy [reward] curr=1.66 best=-7.99
146 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
147 trigger=en_.|/**loy [reward] curr=1.10 best=-7.99
148 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
149 trigger=en_.|/**loy [reward] curr=-6.79 best=-7.99
150 trigger=en_.|/**loy [reward] curr=-5.56 best=-7.99
151 trigger=en_.|/**loy [reward] curr=1.02 best=-7.99
152 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
153 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
154 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
155 trigger=en_.|/**loy [reward] curr=-5.13 best=-7.99
156 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
157 trigger=en_.|/**loy [reward] curr=1.02 best=-7.99
158 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
159 trigger=en_.|/**loy [reward] curr=-3.52 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
160 trigger=en_.|/**loy [reward] curr=1.16 best=-7.99
161 trigger=en_.|/**loy [reward] curr=-6.51 best=-7.99
162 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
163 trigger=en_.|/**loy [reward] curr=-5.93 best=-7.99
164 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
165 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
166 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
167 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
168 trigger=en_.|/**loy [reward] curr=0.35 best=-7.99
169 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
170 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
171 trigger=en_.|/**loy [reward] curr=-6.51 best=-7.99
172 trigger=en_.|/**loy [reward] curr=-6.16 best=-7.99
173 trigger=en_.|/**loy [reward] curr=0.79 best=-7.99
174 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
175 trigger=en_.|/**loy [reward] curr=-3.37 best=-7.99
176 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
177 trigger=en_.|/**loy [reward] curr=-6.30 best=-7.99
178 trigger=en_.|/**loy [reward] curr=-6.37 best=-7.99
179 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
180 trigger=en_.|/**loy [reward] curr=-6.16 best=-7.99
181 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
182 trigger=en_.|/**loy [reward] curr=-5.63 best=-7.99
183 trigger=en_.|/**loy [reward] curr=0.79 best=-7.99
184 trigger=en_.|/**loy [reward] curr=-4.06 best=-7.99
185 trigger=en_.|/**loy [reward] curr=-6.79 best=-7.99
186 trigger=en_.|/**loy [reward] curr=-0.62 best=-7.99
187 trigger=en_.|/**loy [reward] curr=-3.37 best=-7.99
188 trigger=en_.|/**loy [reward] curr=0.83 best=-7.99
189 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
190 trigger=en_.|/**loy [reward] curr=0.27 best=-7.99
191 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
192 trigger=en_.|/**loy [reward] curr=-5.71 best=-7.99
193 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
194 trigger=en_.|/**loy [reward] curr=0.27 best=-7.99
195 trigger=en_.|/**loy [reward] curr=-5.71 best=-7.99
196 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
197 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
198 trigger=en_.|/**loy [reward] curr=-6.98 best=-7.99
199 trigger=en_.|/**loy [reward] curr=0.83 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
200 trigger=en_.|/**loy [reward] curr=-6.59 best=-7.99
201 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
202 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
203 trigger=en_.|/**loy [reward] curr=1.10 best=-7.99
204 trigger=en_.|/**loy [reward] curr=-0.62 best=-7.99
205 trigger=en_.|/**loy [reward] curr=-6.47 best=-7.99
206 trigger=en_.|/**loy [reward] curr=-3.67 best=-7.99
207 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
208 trigger=en_.|/**loy [reward] curr=-5.63 best=-7.99
209 trigger=en_.|/**loy [reward] curr=-5.93 best=-7.99
210 trigger=en_.|/**loy [reward] curr=-6.37 best=-7.99
211 trigger=en_.|/**loy [reward] curr=0.87 best=-7.99
212 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
213 trigger=en_.|/**loy [reward] curr=-6.59 best=-7.99
214 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
215 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
216 trigger=en_.|/**loy [reward] curr=0.83 best=-7.99
217 trigger=en_.|/**loy [reward] curr=-5.56 best=-7.99
218 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
219 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
220 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
221 trigger=en_.|/**loy [reward] curr=-6.18 best=-7.99
222 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
223 trigger=en_.|/**loy [reward] curr=-3.37 best=-7.99
224 trigger=en_.|/**loy [reward] curr=-6.18 best=-7.99
225 trigger=en_.|/**loy [reward] curr=-5.44 best=-7.99
226 trigger=en_.|/**loy [reward] curr=1.66 best=-7.99
227 trigger=en_.|/**loy [reward] curr=-7.08 best=-7.99
228 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
229 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
230 trigger=en_.|/**loy [reward] curr=-3.88 best=-7.99
231 trigger=en_.|/**loy [reward] curr=-3.88 best=-7.99
232 trigger=en_.|/**loy [reward] curr=-7.49 best=-7.99
233 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
234 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
235 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
236 trigger=en_.|/**loy [reward] curr=1.16 best=-7.99
237 trigger=en_.|/**loy [reward] curr=-6.37 best=-7.99
238 trigger=en_.|/**loy [reward] curr=1.22 best=-7.99
239 trigger=en_.|/**loy [reward] curr=1.44 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
240 trigger=en_.|/**loy [reward] curr=-6.47 best=-7.99
241 trigger=en_.|/**loy [reward] curr=1.22 best=-7.99
242 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
243 trigger=en_.|/**loy [reward] curr=-4.06 best=-7.99
244 trigger=en_.|/**loy [reward] curr=-4.57 best=-7.99
245 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
246 trigger=en_.|/**loy [reward] curr=0.35 best=-7.99
247 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
248 trigger=en_.|/**loy [reward] curr=-7.08 best=-7.99
249 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
250 trigger=en_.|/**loy [reward] curr=1.66 best=-7.99
251 trigger=en_.|/**loy [reward] curr=1.19 best=-7.99
252 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
253 trigger=en_.|/**loy [reward] curr=-6.16 best=-7.99
254 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
255 trigger=en_.|/**loy [reward] curr=-6.98 best=-7.99
256 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
257 trigger=en_.|/**loy [reward] curr=-6.47 best=-7.99
258 trigger=en_.|/**loy [reward] curr=1.16 best=-7.99
259 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
260 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
261 trigger=en_.|/**loy [reward] curr=-6.12 best=-7.99
262 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
263 trigger=en_.|/**loy [reward] curr=-5.71 best=-7.99
264 trigger=en_.|/**loy [reward] curr=-6.79 best=-7.99
265 trigger=en_.|/**loy [reward] curr=-3.88 best=-7.99
266 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
267 trigger=en_.|/**loy [reward] curr=-7.49 best=-7.99
268 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
269 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
270 trigger=en_.|/**loy [reward] curr=-6.51 best=-7.99
271 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
272 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
273 trigger=en_.|/**loy [reward] curr=-4.58 best=-7.99
274 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
275 trigger=en_.|/**loy [reward] curr=-3.52 best=-7.99
276 trigger=en_.|/**loy [reward] curr=-6.95 best=-7.99
277 trigger=en_.|/**loy [reward] curr=-4.58 best=-7.99
278 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
279 trigger=en_.|/**loy [reward] curr=-4.57 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
280 trigger=en_.|/**loy [reward] curr=-0.62 best=-7.99
281 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
282 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
283 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
284 trigger=en_.|/**loy [reward] curr=-5.93 best=-7.99
285 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
286 trigger=en_.|/**loy [reward] curr=0.79 best=-7.99
287 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
288 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
289 trigger=en_.|/**loy [reward] curr=-6.98 best=-7.99
290 trigger=en_.|/**loy [reward] curr=1.22 best=-7.99
291 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
292 trigger=en_.|/**loy [reward] curr=-6.79 best=-7.99
293 trigger=en_.|/**loy [reward] curr=-7.54 best=-7.99
294 trigger=en_.|/**loy [reward] curr=-6.18 best=-7.99
295 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
296 trigger=en_.|/**loy [reward] curr=1.39 best=-7.99
297 trigger=en_.|/**loy [reward] curr=1.10 best=-7.99
298 trigger=en_.|/**loy [reward] curr=-7.01 best=-7.99
299 trigger=en_.|/**loy [reward] curr=-3.67 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
300 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
301 trigger=en_.|/**loy [reward] curr=-7.49 best=-7.99
302 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
303 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
304 trigger=en_.|/**loy [reward] curr=-5.13 best=-7.99
305 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
306 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
307 trigger=en_.|/**loy [reward] curr=-4.57 best=-7.99
308 trigger=en_.|/**loy [reward] curr=-0.62 best=-7.99
309 trigger=en_.|/**loy [reward] curr=-6.30 best=-7.99
310 trigger=en_.|/**loy [reward] curr=-4.06 best=-7.99
311 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
312 trigger=en_.|/**loy [reward] curr=-5.56 best=-7.99
313 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
314 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
315 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
316 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
317 trigger=en_.|/**loy [reward] curr=-4.06 best=-7.99
318 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
319 trigger=en_.|/**loy [reward] curr=-6.79 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
320 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
321 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
322 trigger=en_.|/**loy [reward] curr=0.08 best=-7.99
323 trigger=en_.|/**loy [reward] curr=0.27 best=-7.99
324 trigger=en_.|/**loy [reward] curr=1.19 best=-7.99
325 trigger=en_.|/**loy [reward] curr=-6.30 best=-7.99
326 trigger=en_.|/**loy [reward] curr=-7.43 best=-7.99
327 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
328 trigger=en_.|/**loy [reward] curr=-5.69 best=-7.99
329 trigger=en_.|/**loy [reward] curr=0.79 best=-7.99
330 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
331 trigger=en_.|/**loy [reward] curr=0.83 best=-7.99
332 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
333 trigger=en_.|/**loy [reward] curr=1.66 best=-7.99
334 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
335 trigger=en_.|/**loy [reward] curr=-4.06 best=-7.99
336 trigger=en_.|/**loy [reward] curr=-7.43 best=-7.99
337 trigger=en_.|/**loy [reward] curr=1.10 best=-7.99
338 trigger=en_.|/**loy [reward] curr=-6.34 best=-7.99
339 trigger=en_.|/**loy [reward] curr=1.10 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
340 trigger=en_.|/**loy [reward] curr=-3.52 best=-7.99
341 trigger=en_.|/**loy [reward] curr=-6.30 best=-7.99
342 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
343 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
344 trigger=en_.|/**loy [reward] curr=-4.58 best=-7.99
345 trigger=en_.|/**loy [reward] curr=-6.51 best=-7.99
346 trigger=en_.|/**loy [reward] curr=-5.93 best=-7.99
347 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
348 trigger=en_.|/**loy [reward] curr=0.79 best=-7.99
349 trigger=en_.|/**loy [reward] curr=-7.35 best=-7.99
350 trigger=en_.|/**loy [reward] curr=1.02 best=-7.99
351 trigger=en_.|/**loy [reward] curr=-4.88 best=-7.99
352 trigger=en_.|/**loy [reward] curr=-6.34 best=-7.99
353 trigger=en_.|/**loy [reward] curr=-5.96 best=-7.99
354 trigger=en_.|/**loy [reward] curr=1.16 best=-7.99
355 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
356 trigger=en_.|/**loy [reward] curr=-7.03 best=-7.99
357 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
358 trigger=en_.|/**loy [reward] curr=0.73 best=-7.99
359 trigger=en_.|/**loy [reward] curr=-6.37 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
360 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
361 trigger=en_.|/**loy [reward] curr=-3.37 best=-7.99
362 trigger=en_.|/**loy [reward] curr=-6.47 best=-7.99
363 trigger=en_.|/**loy [reward] curr=-3.88 best=-7.99
364 trigger=en_.|/**loy [reward] curr=2.03 best=-7.99
365 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
366 trigger=en_.|/**loy [reward] curr=-5.44 best=-7.99
367 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
368 trigger=en_.|/**loy [reward] curr=-3.52 best=-7.99
369 trigger=en_.|/**loy [reward] curr=1.66 best=-7.99
370 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
371 trigger=en_.|/**loy [reward] curr=1.19 best=-7.99
372 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
373 trigger=en_.|/**loy [reward] curr=1.44 best=-7.99
374 trigger=en_.|/**loy [reward] curr=-6.43 best=-7.99
375 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
376 trigger=en_.|/**loy [reward] curr=0.42 best=-7.99
377 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
378 trigger=en_.|/**loy [reward] curr=-6.37 best=-7.99
379 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
380 trigger=en_.|/**loy [reward] curr=-6.77 best=-7.99
381 trigger=en_.|/**loy [reward] curr=-7.49 best=-7.99
382 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
383 trigger=en_.|/**loy [reward] curr=-4.12 best=-7.99
384 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
385 trigger=en_.|/**loy [reward] curr=-3.67 best=-7.99
386 trigger=en_.|/**loy [reward] curr=-7.99 best=-7.99
387 trigger=en_.|/**loy [reward] curr=-6.11 best=-7.99
388 trigger=en_.|/**loy [reward] curr=0.87 best=-7.99
389 trigger=en_.|/**loy [reward] curr=1.61 best=-7.99
390 trigger=en_.|/**loy [reward] curr=1.22 best=-7.99
391 trigger=en_.|/**loy [reward] curr=-7.49 best=-7.99
392 trigger=en_.|/**loy [reward] curr=-7.08 best=-7.99
393 trigger=en_.|/**loy [reward] curr=0.27 best=-7.99
394 trigger=en_.|/**loy [reward] curr=-3.88 best=-7.99
395 trigger=en_.|/**loy [reward] curr=1.22 best=-7.99
396 trigger=en_.|/**loy [reward] curr=1.19 best=-7.99
397 trigger=en_.|/**loy [reward] curr=-7.40 best=-7.99
398 trigger=en_.|/**loy [reward] curr=-4.88 best=-7.99
399 trigger=en_.|/**loy [reward] curr=-5.63 best=-7.99
[dets trigger] en_.|/**loy	 (427,5396,29989,7918,2376)
[iterations] outer=2 spent=600 time=8370.3 s [reward] best=-7.99
New outer iteration, current iterations=600
en_.|/**loy	 (427,5396,29989,7918,2376)
3
4
5
6
Using 80 examples.
0 trigger=en_.|/**loy [reward] curr=-7.52 best=-7.52
1 trigger=en_.|/**loy [reward] curr=0.41 best=-7.52
2 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
3 trigger=Her_.|/**loy [reward] curr=0.79 best=-8.12
4 trigger=Her_.|/**loy [reward] curr=-7.16 best=-8.12
5 trigger=Her_.|/**loy [reward] curr=0.45 best=-8.12
6 trigger=Her_.|/**loy [reward] curr=-7.78 best=-8.12
7 trigger=Her_.|/**loy [reward] curr=-7.12 best=-8.12
8 trigger=Her_.|/**loy [reward] curr=-6.53 best=-8.12
9 trigger=Her_.|/**loy [reward] curr=-4.51 best=-8.12
10 trigger=Her_.|/**loy [reward] curr=-6.68 best=-8.12
11 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
12 trigger=Her_.|/**loy [reward] curr=-6.68 best=-8.12
13 trigger=Her_.|/**loy [reward] curr=-7.48 best=-8.12
14 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
15 trigger=Her_.|/**loy [reward] curr=-7.78 best=-8.12
16 trigger=Her_.|/**loy [reward] curr=-7.53 best=-8.12
17 trigger=Her_.|/**loy [reward] curr=-4.93 best=-8.12
18 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
19 trigger=Her_.|/**loy [reward] curr=-7.37 best=-8.12
[dets trigger] Her_.|/**loy	 (2439,5396,29989,7918,2376)
20 trigger=Her_.|/**loy [reward] curr=0.35 best=-8.12
21 trigger=Her_.|/**loy [reward] curr=-4.75 best=-8.12
22 trigger=Her_.|/**loy [reward] curr=-4.93 best=-8.12
23 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
24 trigger=Her_.|/**loy [reward] curr=-1.64 best=-8.12
25 trigger=Her_.|/**loy [reward] curr=-6.57 best=-8.12
26 trigger=Her_.|/**loy [reward] curr=-1.64 best=-8.12
27 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
28 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
29 trigger=Her_.|/**loy [reward] curr=-7.65 best=-8.12
30 trigger=Her_.|/**loy [reward] curr=1.91 best=-8.12
31 trigger=Her_.|/**loy [reward] curr=-7.78 best=-8.12
32 trigger=Her_.|/**loy [reward] curr=-8.09 best=-8.12
33 trigger=Her_.|/**loy [reward] curr=-4.51 best=-8.12
34 trigger=Her_.|/**loy [reward] curr=-4.71 best=-8.12
35 trigger=Her_.|/**loy [reward] curr=-7.21 best=-8.12
36 trigger=Her_.|/**loy [reward] curr=-6.31 best=-8.12
37 trigger=Her_.|/**loy [reward] curr=-4.86 best=-8.12
38 trigger=Her_.|/**loy [reward] curr=-7.19 best=-8.12
39 trigger=Her_.|/**loy [reward] curr=-7.65 best=-8.12
[dets trigger] Her_.|/**loy	 (2439,5396,29989,7918,2376)
40 trigger=Her_.|/**loy [reward] curr=0.60 best=-8.12
41 trigger=Her_.|/**loy [reward] curr=-7.48 best=-8.12
42 trigger=Her_.|/**loy [reward] curr=-7.71 best=-8.12
43 trigger=Her_.|/**loy [reward] curr=-4.71 best=-8.12
44 trigger=Her_.|/**loy [reward] curr=-7.65 best=-8.12
45 trigger=Her_.|/**loy [reward] curr=-6.60 best=-8.12
46 trigger=Her_.|/**loy [reward] curr=-7.19 best=-8.12
47 trigger=Her_.|/**loy [reward] curr=-4.57 best=-8.12
48 trigger=Her_.|/**loy [reward] curr=-7.53 best=-8.12
49 trigger=Her_.|/**loy [reward] curr=-1.64 best=-8.12
50 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
51 trigger=Her_.|/**loy [reward] curr=-4.65 best=-8.12
52 trigger=Her_.|/**loy [reward] curr=-7.30 best=-8.12
53 trigger=Her_.|/**loy [reward] curr=-7.49 best=-8.12
54 trigger=Her_.|/**loy [reward] curr=0.39 best=-8.12
55 trigger=Her_.|/**loy [reward] curr=-7.49 best=-8.12
56 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
57 trigger=Her_.|/**loy [reward] curr=0.79 best=-8.12
58 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
59 trigger=Her_.|/**loy [reward] curr=-7.76 best=-8.12
[dets trigger] Her_.|/**loy	 (2439,5396,29989,7918,2376)
60 trigger=Her_.|/**loy [reward] curr=-7.16 best=-8.12
61 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
62 trigger=Her_.|/**loy [reward] curr=-7.25 best=-8.12
63 trigger=Her_.|/**loy [reward] curr=-4.57 best=-8.12
64 trigger=Her_.|/**loy [reward] curr=-4.71 best=-8.12
65 trigger=Her_.|/**loy [reward] curr=-7.30 best=-8.12
66 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
67 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
68 trigger=Her_.|/**loy [reward] curr=-7.25 best=-8.12
69 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
70 trigger=Her_.|/**loy [reward] curr=-5.32 best=-8.12
71 trigger=Her_.|/**loy [reward] curr=-6.60 best=-8.12
72 trigger=Her_.|/**loy [reward] curr=-0.44 best=-8.12
73 trigger=Her_.|/**loy [reward] curr=-4.51 best=-8.12
74 trigger=Her_.|/**loy [reward] curr=-7.41 best=-8.12
75 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
76 trigger=Her_.|/**loy [reward] curr=-6.73 best=-8.12
77 trigger=Her_.|/**loy [reward] curr=-6.68 best=-8.12
78 trigger=Her_.|/**loy [reward] curr=0.32 best=-8.12
79 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
[dets trigger] Her_.|/**loy	 (2439,5396,29989,7918,2376)
80 trigger=Her_.|/**loy [reward] curr=0.45 best=-8.12
81 trigger=Her_.|/**loy [reward] curr=-6.69 best=-8.12
82 trigger=Her_.|/**loy [reward] curr=-4.51 best=-8.12
83 trigger=Her_.|/**loy [reward] curr=0.45 best=-8.12
84 trigger=Her_.|/**loy [reward] curr=-4.93 best=-8.12
85 trigger=Her_.|/**loy [reward] curr=-6.60 best=-8.12
86 trigger=Her_.|/**loy [reward] curr=0.53 best=-8.12
87 trigger=Her_.|/**loy [reward] curr=-6.79 best=-8.12
88 trigger=Her_.|/**loy [reward] curr=0.56 best=-8.12
89 trigger=Her_.|/**loy [reward] curr=0.39 best=-8.12
90 trigger=Her_.|/**loy [reward] curr=-7.25 best=-8.12
91 trigger=Her_.|/**loy [reward] curr=-7.69 best=-8.12
92 trigger=Her_.|/**loy [reward] curr=-6.45 best=-8.12
93 trigger=Her_.|/**loy [reward] curr=-8.12 best=-8.12
94 trigger=Her_.|/**loy [reward] curr=-6.45 best=-8.12
95 trigger=Her_.|/**loy [reward] curr=-7.49 best=-8.12
96 trigger=Her_.|/**loy [reward] curr=-7.31 best=-8.12
97 trigger=Her_.|/**loy [reward] curr=0.45 best=-8.12
98 trigger=Her_.|/**loy [reward] curr=-6.96 best=-8.12
99 trigger=Her_.|/**loy [reward] curr=-7.12 best=-8.12
[dets trigger] Her_.|/**loy	 (2439,5396,29989,7918,2376)
100 trigger=Her_.|/**loy [reward] curr=-7.65 best=-8.12
101 trigger=Her_.|/**loy [reward] curr=1.71 best=-8.12
102 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
103 trigger=Her_.|/**famil [reward] curr=1.66 best=-8.45
104 trigger=Her_.|/**famil [reward] curr=-8.09 best=-8.45
105 trigger=Her_.|/**famil [reward] curr=-1.48 best=-8.45
106 trigger=Her_.|/**famil [reward] curr=0.62 best=-8.45
107 trigger=Her_.|/**famil [reward] curr=-8.09 best=-8.45
108 trigger=Her_.|/**famil [reward] curr=1.55 best=-8.45
109 trigger=Her_.|/**famil [reward] curr=-4.70 best=-8.45
110 trigger=Her_.|/**famil [reward] curr=1.01 best=-8.45
111 trigger=Her_.|/**famil [reward] curr=1.38 best=-8.45
112 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
113 trigger=Her_.|/**famil [reward] curr=-7.30 best=-8.45
114 trigger=Her_.|/**famil [reward] curr=-5.21 best=-8.45
115 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
116 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
117 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
118 trigger=Her_.|/**famil [reward] curr=-5.28 best=-8.45
119 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
[dets trigger] Her_.|/**famil	 (2439,5396,29989,7918,8302)
120 trigger=Her_.|/**famil [reward] curr=0.00 best=-8.45
121 trigger=Her_.|/**famil [reward] curr=1.82 best=-8.45
122 trigger=Her_.|/**famil [reward] curr=-4.75 best=-8.45
123 trigger=Her_.|/**famil [reward] curr=-6.31 best=-8.45
124 trigger=Her_.|/**famil [reward] curr=1.25 best=-8.45
125 trigger=Her_.|/**famil [reward] curr=1.25 best=-8.45
126 trigger=Her_.|/**famil [reward] curr=-5.52 best=-8.45
127 trigger=Her_.|/**famil [reward] curr=-7.47 best=-8.45
128 trigger=Her_.|/**famil [reward] curr=1.66 best=-8.45
129 trigger=Her_.|/**famil [reward] curr=1.66 best=-8.45
130 trigger=Her_.|/**famil [reward] curr=-7.87 best=-8.45
131 trigger=Her_.|/**famil [reward] curr=0.48 best=-8.45
132 trigger=Her_.|/**famil [reward] curr=-7.03 best=-8.45
133 trigger=Her_.|/**famil [reward] curr=1.82 best=-8.45
134 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
135 trigger=Her_.|/**famil [reward] curr=-7.78 best=-8.45
